timestamp, utilization.gpu [%], power.draw [W]
2026/03/03 13:49:28.540, 0 %, 11.64 W
2026/03/03 13:49:29.540, 5 %, 10.94 W
2026/03/03 13:49:30.540, 1 %, 11.48 W
2026/03/03 13:49:31.540, 2 %, 11.35 W
2026/03/03 13:49:32.541, 1 %, 11.08 W
2026/03/03 13:49:33.541, 0 %, 11.01 W
2026/03/03 13:49:34.541, 1 %, 10.98 W
2026/03/03 13:49:35.541, 0 %, 11.21 W
2026/03/03 13:49:36.541, 0 %, 10.98 W
2026/03/03 13:49:37.542, 0 %, 11.19 W
2026/03/03 13:49:38.542, 1 %, 11.71 W
2026/03/03 13:49:39.542, 1 %, 11.07 W
2026/03/03 13:49:40.542, 1 %, 11.21 W
2026/03/03 13:49:41.542, 1 %, 11.33 W
2026/03/03 13:49:42.542, 1 %, 11.34 W
2026/03/03 13:49:43.543, 1 %, 11.13 W
2026/03/03 13:49:44.543, 3 %, 11.30 W
2026/03/03 13:49:45.543, 86 %, 23.34 W
2026/03/03 13:49:46.543, 3 %, 18.09 W
2026/03/03 13:49:47.543, 1 %, 11.20 W
2026/03/03 13:49:48.544, 13 %, 11.99 W
2026/03/03 13:49:49.544, 1 %, 11.67 W
2026/03/03 13:49:50.544, 0 %, 8.07 W
2026/03/03 13:49:51.545, 1 %, 5.89 W
2026/03/03 13:49:52.545, 1 %, 4.88 W
2026/03/03 13:49:53.546, 1 %, 9.77 W
2026/03/03 13:49:54.546, 0 %, 10.67 W
2026/03/03 13:49:55.547, 0 %, 10.67 W
2026/03/03 13:49:56.547, 0 %, 10.65 W
2026/03/03 13:49:57.548, 0 %, 12.27 W
2026/03/03 13:49:58.548, 1 %, 11.55 W
2026/03/03 13:49:59.549, 5 %, 11.98 W
2026/03/03 13:50:00.549, 3 %, 12.10 W
2026/03/03 13:50:01.549, 1 %, 11.17 W
2026/03/03 13:50:02.550, 2 %, 11.51 W
2026/03/03 13:50:03.550, 1 %, 11.26 W
2026/03/03 13:50:04.550, 0 %, 10.98 W
2026/03/03 13:50:05.551, 0 %, 11.05 W
2026/03/03 13:50:06.551, 0 %, 11.01 W
2026/03/03 13:50:07.551, 0 %, 11.07 W
2026/03/03 13:50:08.552, 0 %, 11.34 W
2026/03/03 13:50:09.552, 1 %, 11.33 W
2026/03/03 13:50:10.552, 1 %, 11.36 W
2026/03/03 13:50:11.552, 0 %, 10.96 W
2026/03/03 13:50:12.552, 1 %, 11.10 W
2026/03/03 13:50:13.553, 2 %, 11.43 W
2026/03/03 13:50:14.553, 1 %, 11.29 W
2026/03/03 13:50:15.553, 3 %, 11.32 W
2026/03/03 13:50:16.554, 77 %, 20.75 W
2026/03/03 13:50:17.555, 3 %, 22.37 W
2026/03/03 13:50:18.555, 0 %, 11.26 W
2026/03/03 13:50:19.555, 13 %, 11.79 W
2026/03/03 13:50:20.555, 1 %, 12.06 W
2026/03/03 13:50:21.556, 1 %, 11.16 W
2026/03/03 13:50:22.556, 0 %, 7.97 W
2026/03/03 13:50:23.557, 2 %, 5.88 W
2026/03/03 13:50:24.558, 1 %, 9.35 W
2026/03/03 13:50:25.559, 0 %, 10.69 W
2026/03/03 13:50:26.560, 0 %, 10.68 W
2026/03/03 13:50:27.560, 0 %, 10.70 W
2026/03/03 13:50:28.560, 1 %, 12.15 W
2026/03/03 13:50:29.562, 4 %, 11.98 W
2026/03/03 13:50:30.563, 4 %, 12.12 W
2026/03/03 13:50:31.563, 0 %, 11.73 W
2026/03/03 13:50:32.563, 0 %, 11.11 W
2026/03/03 13:50:33.563, 0 %, 11.41 W
2026/03/03 13:50:34.563, 5 %, 11.57 W
2026/03/03 13:50:35.563, 0 %, 11.03 W
2026/03/03 13:50:36.564, 0 %, 11.07 W
2026/03/03 13:50:37.564, 0 %, 11.02 W
2026/03/03 13:50:38.564, 0 %, 11.26 W
2026/03/03 13:50:39.564, 0 %, 10.99 W
2026/03/03 13:50:40.564, 0 %, 11.38 W
2026/03/03 13:50:41.564, 1 %, 11.28 W
2026/03/03 13:50:42.566, 1 %, 11.15 W
2026/03/03 13:50:43.566, 0 %, 11.66 W
2026/03/03 13:50:44.566, 1 %, 11.35 W
2026/03/03 13:50:45.566, 4 %, 11.47 W
2026/03/03 13:50:46.567, 1 %, 11.30 W
2026/03/03 13:50:47.567, 1 %, 11.24 W
2026/03/03 13:50:48.567, 1 %, 11.31 W
2026/03/03 13:50:49.568, 87 %, 24.56 W
2026/03/03 13:50:50.568, 3 %, 20.80 W
2026/03/03 13:50:51.568, 0 %, 11.23 W
2026/03/03 13:50:52.568, 18 %, 11.65 W
2026/03/03 13:50:53.569, 0 %, 12.35 W
2026/03/03 13:50:54.569, 0 %, 11.28 W
2026/03/03 13:50:55.569, 1 %, 8.10 W
2026/03/03 13:50:56.569, 1 %, 5.88 W
2026/03/03 13:50:57.569, 7 %, 7.40 W
2026/03/03 13:50:58.570, 0 %, 10.73 W
2026/03/03 13:50:59.570, 0 %, 10.71 W
2026/03/03 13:51:00.570, 0 %, 10.72 W
2026/03/03 13:51:01.570, 1 %, 12.20 W
2026/03/03 13:51:02.571, 0 %, 11.81 W
2026/03/03 13:51:03.571, 1 %, 12.09 W
2026/03/03 13:51:04.571, 1 %, 12.12 W
2026/03/03 13:51:05.572, 0 %, 11.37 W
2026/03/03 13:51:06.572, 1 %, 11.12 W
2026/03/03 13:51:07.572, 0 %, 11.41 W
2026/03/03 13:51:08.572, 0 %, 11.05 W
2026/03/03 13:51:09.572, 0 %, 11.05 W
2026/03/03 13:51:10.572, 0 %, 11.02 W
2026/03/03 13:51:11.572, 0 %, 11.09 W
2026/03/03 13:51:12.573, 1 %, 11.02 W
2026/03/03 13:51:13.573, 0 %, 11.22 W
2026/03/03 13:51:14.574, 13 %, 11.71 W
2026/03/03 13:51:15.574, 1 %, 11.83 W
2026/03/03 13:51:16.574, 0 %, 11.09 W
2026/03/03 13:51:17.574, 0 %, 7.94 W
2026/03/03 13:51:18.575, 5 %, 7.11 W
2026/03/03 13:51:19.575, 0 %, 10.62 W
2026/03/03 13:51:20.576, 0 %, 10.53 W
2026/03/03 13:51:21.576, 0 %, 10.52 W
2026/03/03 13:51:22.577, 35 %, 11.95 W
2026/03/03 13:51:23.577, 1 %, 11.15 W
2026/03/03 13:51:24.577, 4 %, 12.01 W
2026/03/03 13:51:25.577, 2 %, 11.96 W
2026/03/03 13:51:26.578, 0 %, 11.06 W
2026/03/03 13:51:27.578, 3 %, 11.37 W
2026/03/03 13:51:28.578, 0 %, 10.99 W
2026/03/03 13:51:29.578, 0 %, 10.91 W
2026/03/03 13:51:30.579, 0 %, 10.99 W
2026/03/03 13:51:31.579, 0 %, 11.00 W
2026/03/03 13:51:32.579, 0 %, 10.88 W
2026/03/03 13:51:33.579, 0 %, 10.95 W
2026/03/03 13:51:34.580, 4 %, 11.46 W
2026/03/03 13:51:35.580, 0 %, 10.94 W
2026/03/03 13:51:36.581, 7 %, 11.31 W
2026/03/03 13:51:37.581, 1 %, 12.07 W
2026/03/03 13:51:38.582, 0 %, 10.89 W
2026/03/03 13:51:39.582, 0 %, 7.84 W
2026/03/03 13:51:40.582, 1 %, 5.70 W
2026/03/03 13:51:41.582, 1 %, 8.12 W
2026/03/03 13:51:42.583, 0 %, 10.47 W
2026/03/03 13:51:43.583, 0 %, 10.47 W
2026/03/03 13:51:44.583, 0 %, 10.57 W
2026/03/03 13:51:45.583, 0 %, 11.90 W
2026/03/03 13:51:46.584, 4 %, 11.57 W
2026/03/03 13:51:47.584, 4 %, 11.94 W
2026/03/03 13:51:48.585, 0 %, 11.47 W
2026/03/03 13:51:49.585, 2 %, 11.35 W
2026/03/03 13:51:50.585, 1 %, 11.21 W
2026/03/03 13:51:51.585, 0 %, 10.87 W
2026/03/03 13:51:52.586, 4 %, 10.63 W
2026/03/03 13:51:53.586, 0 %, 11.32 W
2026/03/03 13:51:54.587, 0 %, 10.81 W
2026/03/03 13:51:55.587, 1 %, 10.85 W
2026/03/03 13:51:56.587, 6 %, 11.51 W
2026/03/03 13:51:57.588, 0 %, 11.15 W
2026/03/03 13:51:58.588, 13 %, 11.57 W
2026/03/03 13:51:59.589, 1 %, 11.73 W
2026/03/03 13:52:00.589, 0 %, 10.91 W
2026/03/03 13:52:01.590, 0 %, 7.92 W
2026/03/03 13:52:02.590, 0 %, 5.74 W
2026/03/03 13:52:03.591, 2 %, 10.09 W
2026/03/03 13:52:04.592, 0 %, 10.47 W
2026/03/03 13:52:05.592, 0 %, 10.46 W
2026/03/03 13:52:06.593, 43 %, 11.80 W
2026/03/03 13:52:07.593, 1 %, 11.31 W
2026/03/03 13:52:08.593, 3 %, 11.99 W
2026/03/03 13:52:09.594, 3 %, 11.77 W
2026/03/03 13:52:10.594, 0 %, 11.01 W
2026/03/03 13:52:11.594, 0 %, 11.03 W
2026/03/03 13:52:12.594, 0 %, 10.89 W
2026/03/03 13:52:13.595, 0 %, 10.86 W
2026/03/03 13:52:14.595, 0 %, 10.80 W
2026/03/03 13:52:15.596, 0 %, 10.87 W
2026/03/03 13:52:16.596, 0 %, 11.13 W
2026/03/03 13:52:17.596, 0 %, 10.82 W
2026/03/03 13:52:18.596, 2 %, 11.03 W
2026/03/03 13:52:19.607, 0 %, 11.19 W
2026/03/03 13:52:20.607, 12 %, 11.20 W
2026/03/03 13:52:21.607, 0 %, 11.90 W
2026/03/03 13:52:22.607, 0 %, 10.85 W
2026/03/03 13:52:23.608, 0 %, 7.82 W
2026/03/03 13:52:24.608, 7 %, 7.78 W
2026/03/03 13:52:25.609, 0 %, 10.41 W
2026/03/03 13:52:26.609, 0 %, 10.42 W
2026/03/03 13:52:27.610, 0 %, 10.73 W
2026/03/03 13:52:28.610, 48 %, 11.61 W
2026/03/03 13:52:29.610, 0 %, 11.69 W
2026/03/03 13:52:30.611, 0 %, 11.55 W
2026/03/03 13:52:31.611, 4 %, 11.14 W
2026/03/03 13:52:32.611, 0 %, 11.21 W
2026/03/03 13:52:33.611, 1 %, 11.17 W
2026/03/03 13:52:34.611, 0 %, 10.89 W
2026/03/03 13:52:35.612, 4 %, 10.88 W
2026/03/03 13:52:36.612, 1 %, 11.10 W
2026/03/03 13:52:37.612, 0 %, 10.85 W
2026/03/03 13:52:38.612, 0 %, 10.79 W
2026/03/03 13:52:39.613, 0 %, 11.10 W
2026/03/03 13:52:40.613, 11 %, 11.18 W
2026/03/03 13:52:41.613, 0 %, 11.24 W
2026/03/03 13:52:42.614, 0 %, 11.56 W
2026/03/03 13:52:43.614, 3 %, 11.54 W
2026/03/03 13:52:44.614, 1 %, 10.41 W
2026/03/03 13:52:45.614, 1 %, 5.72 W
2026/03/03 13:52:46.615, 1 %, 5.64 W
2026/03/03 13:52:47.615, 0 %, 5.46 W
2026/03/03 13:52:48.616, 0 %, 5.75 W
2026/03/03 13:52:49.616, 0 %, 5.81 W
2026/03/03 13:52:50.617, 0 %, 5.67 W
2026/03/03 13:52:51.617, 0 %, 5.60 W
2026/03/03 13:52:52.618, 0 %, 10.55 W
2026/03/03 13:52:53.618, 0 %, 10.37 W
2026/03/03 13:52:54.619, 0 %, 10.36 W
2026/03/03 13:52:55.619, 0 %, 11.43 W
2026/03/03 13:52:56.619, 0 %, 11.23 W
2026/03/03 13:52:57.619, 0 %, 11.70 W
2026/03/03 13:52:58.619, 0 %, 11.77 W
2026/03/03 13:52:59.620, 0 %, 11.47 W
2026/03/03 13:53:00.620, 0 %, 10.94 W
2026/03/03 13:53:01.620, 0 %, 11.01 W
2026/03/03 13:53:02.620, 0 %, 10.73 W
2026/03/03 13:53:03.621, 0 %, 11.00 W
2026/03/03 13:53:04.621, 0 %, 10.85 W
2026/03/03 13:53:05.622, 0 %, 10.79 W
2026/03/03 13:53:06.622, 0 %, 10.79 W
2026/03/03 13:53:07.623, 0 %, 11.56 W
2026/03/03 13:53:08.623, 0 %, 10.81 W
2026/03/03 13:53:09.623, 9 %, 11.48 W
2026/03/03 13:53:10.623, 0 %, 11.36 W
2026/03/03 13:53:11.623, 0 %, 11.03 W
2026/03/03 13:53:12.624, 0 %, 10.65 W
2026/03/03 13:53:13.624, 0 %, 10.39 W
2026/03/03 13:53:14.625, 0 %, 10.38 W
2026/03/03 13:53:15.625, 0 %, 11.46 W
2026/03/03 13:53:16.625, 0 %, 11.10 W
2026/03/03 13:53:17.626, 0 %, 11.80 W
2026/03/03 13:53:18.626, 0 %, 11.93 W
2026/03/03 13:53:19.627, 0 %, 11.02 W
2026/03/03 13:53:20.627, 2 %, 11.18 W
2026/03/03 13:53:21.627, 2 %, 11.06 W
2026/03/03 13:53:22.627, 0 %, 10.80 W
2026/03/03 13:53:23.628, 0 %, 10.82 W
2026/03/03 13:53:24.628, 0 %, 10.78 W
2026/03/03 13:53:25.628, 0 %, 10.81 W
2026/03/03 13:53:26.628, 0 %, 10.77 W
2026/03/03 13:53:27.628, 0 %, 11.04 W
2026/03/03 13:53:28.628, 0 %, 10.88 W
2026/03/03 13:53:29.629, 0 %, 11.91 W
2026/03/03 13:53:30.629, 0 %, 10.86 W
2026/03/03 13:53:31.629, 12 %, 11.68 W
2026/03/03 13:53:32.629, 1 %, 11.19 W
2026/03/03 13:53:33.629, 0 %, 10.26 W
2026/03/03 13:53:34.629, 0 %, 5.64 W
2026/03/03 13:53:35.630, 3 %, 8.75 W
2026/03/03 13:53:36.630, 0 %, 10.38 W
2026/03/03 13:53:37.631, 0 %, 10.37 W
2026/03/03 13:53:38.631, 0 %, 10.36 W
2026/03/03 13:53:39.631, 30 %, 11.84 W
2026/03/03 13:53:40.632, 0 %, 11.41 W
2026/03/03 13:53:41.632, 0 %, 11.87 W
2026/03/03 13:53:42.632, 0 %, 11.79 W
2026/03/03 13:53:43.633, 0 %, 10.89 W
2026/03/03 13:53:44.633, 0 %, 11.03 W
2026/03/03 13:53:45.633, 1 %, 11.08 W
2026/03/03 13:53:46.634, 0 %, 10.76 W
2026/03/03 13:53:47.634, 0 %, 10.77 W
2026/03/03 13:53:48.634, 0 %, 11.00 W
2026/03/03 13:53:49.634, 0 %, 10.75 W
2026/03/03 13:53:50.635, 0 %, 10.92 W
2026/03/03 13:53:51.635, 5 %, 11.43 W
2026/03/03 13:53:52.636, 0 %, 10.72 W
2026/03/03 13:53:53.636, 11 %, 11.56 W
2026/03/03 13:53:54.637, 0 %, 11.37 W
2026/03/03 13:53:55.637, 0 %, 10.17 W
2026/03/03 13:53:56.637, 0 %, 5.79 W
2026/03/03 13:53:57.638, 1 %, 7.20 W
2026/03/03 13:53:58.638, 0 %, 10.56 W
2026/03/03 13:53:59.639, 0 %, 10.35 W
2026/03/03 13:54:00.639, 0 %, 10.35 W
2026/03/03 13:54:01.639, 17 %, 11.66 W
2026/03/03 13:54:02.639, 0 %, 10.86 W
2026/03/03 13:54:03.640, 0 %, 11.87 W
2026/03/03 13:54:04.640, 0 %, 11.79 W
2026/03/03 13:54:05.640, 0 %, 11.05 W
2026/03/03 13:54:06.641, 1 %, 10.89 W
2026/03/03 13:54:07.642, 3 %, 10.98 W
2026/03/03 13:54:08.642, 0 %, 10.72 W
2026/03/03 13:54:09.643, 0 %, 10.69 W
2026/03/03 13:54:10.643, 0 %, 10.88 W
2026/03/03 13:54:11.644, 0 %, 10.56 W
2026/03/03 13:54:12.644, 0 %, 10.84 W
2026/03/03 13:54:13.644, 22 %, 11.90 W
2026/03/03 13:54:14.644, 0 %, 10.85 W
2026/03/03 13:54:15.644, 10 %, 11.52 W
2026/03/03 13:54:16.644, 0 %, 11.45 W
2026/03/03 13:54:17.644, 0 %, 10.19 W
2026/03/03 13:54:18.645, 0 %, 5.63 W
2026/03/03 13:54:19.645, 6 %, 9.71 W
2026/03/03 13:54:20.646, 0 %, 10.35 W
2026/03/03 13:54:21.646, 0 %, 10.35 W
2026/03/03 13:54:22.646, 0 %, 10.48 W
2026/03/03 13:54:23.647, 46 %, 11.82 W
2026/03/03 13:54:24.647, 0 %, 11.61 W
2026/03/03 13:54:25.647, 0 %, 11.78 W
2026/03/03 13:54:26.647, 0 %, 11.75 W
2026/03/03 13:54:27.647, 0 %, 11.07 W
2026/03/03 13:54:28.648, 0 %, 10.82 W
2026/03/03 13:54:29.648, 4 %, 11.06 W
2026/03/03 13:54:30.648, 0 %, 10.96 W
2026/03/03 13:54:31.649, 0 %, 10.75 W
2026/03/03 13:54:32.649, 0 %, 10.72 W
2026/03/03 13:54:33.649, 0 %, 10.75 W
2026/03/03 13:54:34.650, 0 %, 10.99 W
2026/03/03 13:54:35.650, 0 %, 10.77 W
2026/03/03 13:54:36.650, 0 %, 10.80 W
2026/03/03 13:54:37.650, 4 %, 11.46 W
2026/03/03 13:54:38.651, 0 %, 11.14 W
2026/03/03 13:54:39.651, 0 %, 11.43 W
2026/03/03 13:54:40.651, 0 %, 11.49 W
2026/03/03 13:54:41.652, 0 %, 10.23 W
2026/03/03 13:54:42.652, 0 %, 5.66 W
2026/03/03 13:54:43.653, 4 %, 9.81 W
2026/03/03 13:54:44.653, 0 %, 10.36 W
2026/03/03 13:54:45.654, 0 %, 10.36 W
2026/03/03 13:54:46.655, 0 %, 11.43 W
2026/03/03 13:54:47.655, 0 %, 11.07 W
2026/03/03 13:54:48.655, 0 %, 11.68 W
2026/03/03 13:54:49.657, 3 %, 11.84 W
2026/03/03 13:54:50.658, 0 %, 11.21 W
2026/03/03 13:54:51.658, 0 %, 10.95 W
2026/03/03 13:54:52.658, 3 %, 11.11 W
2026/03/03 13:54:53.659, 3 %, 10.87 W
2026/03/03 13:54:54.659, 0 %, 10.77 W
2026/03/03 13:54:55.659, 0 %, 10.74 W
2026/03/03 13:54:56.659, 0 %, 10.75 W
2026/03/03 13:54:57.659, 1 %, 11.24 W
2026/03/03 13:54:58.660, 0 %, 11.23 W
2026/03/03 13:54:59.660, 0 %, 11.09 W
2026/03/03 13:55:00.660, 13 %, 11.68 W
2026/03/03 13:55:01.661, 2 %, 10.36 W
2026/03/03 13:55:02.661, 0 %, 5.80 W
2026/03/03 13:55:03.661, 0 %, 5.79 W
2026/03/03 13:55:04.662, 3 %, 9.98 W
2026/03/03 13:55:05.662, 0 %, 10.36 W
2026/03/03 13:55:06.662, 0 %, 10.35 W
2026/03/03 13:55:07.663, 0 %, 10.62 W
2026/03/03 13:55:08.663, 33 %, 11.74 W
2026/03/03 13:55:09.664, 0 %, 11.78 W
2026/03/03 13:55:10.664, 0 %, 11.82 W
2026/03/03 13:55:11.664, 0 %, 11.49 W
2026/03/03 13:55:12.665, 0 %, 10.70 W
2026/03/03 13:55:13.665, 3 %, 11.17 W
2026/03/03 13:55:14.666, 0 %, 10.86 W
2026/03/03 13:55:15.666, 0 %, 10.73 W
2026/03/03 13:55:16.666, 0 %, 10.73 W
2026/03/03 13:55:17.667, 0 %, 10.77 W
2026/03/03 13:55:18.667, 0 %, 10.75 W
2026/03/03 13:55:19.667, 0 %, 10.91 W
2026/03/03 13:55:20.667, 6 %, 11.37 W
2026/03/03 13:55:21.668, 0 %, 10.87 W
2026/03/03 13:55:22.668, 13 %, 12.02 W
2026/03/03 13:55:23.669, 0 %, 10.25 W
2026/03/03 13:55:24.669, 0 %, 5.73 W
2026/03/03 13:55:25.670, 0 %, 7.31 W
2026/03/03 13:55:26.670, 0 %, 10.59 W
2026/03/03 13:55:27.671, 0 %, 10.36 W
2026/03/03 13:55:28.671, 0 %, 10.35 W
2026/03/03 13:55:29.672, 20 %, 11.73 W
2026/03/03 13:55:30.672, 0 %, 11.01 W
2026/03/03 13:55:31.672, 0 %, 11.76 W
2026/03/03 13:55:32.672, 1 %, 11.64 W
2026/03/03 13:55:33.672, 0 %, 10.88 W
2026/03/03 13:55:34.673, 1 %, 11.43 W
2026/03/03 13:55:35.673, 3 %, 10.96 W
2026/03/03 13:55:36.673, 0 %, 10.90 W
2026/03/03 13:55:37.673, 0 %, 11.01 W
2026/03/03 13:55:38.674, 0 %, 10.78 W
2026/03/03 13:55:39.674, 0 %, 10.76 W
2026/03/03 13:55:40.674, 0 %, 10.79 W
2026/03/03 13:55:41.675, 0 %, 10.77 W
2026/03/03 13:55:42.675, 1 %, 11.31 W
2026/03/03 13:55:43.675, 0 %, 10.95 W
2026/03/03 13:55:44.675, 0 %, 11.09 W
2026/03/03 13:55:45.675, 8 %, 11.49 W
2026/03/03 13:55:46.676, 0 %, 11.38 W
2026/03/03 13:55:47.676, 0 %, 10.03 W
2026/03/03 13:55:48.676, 0 %, 5.64 W
2026/03/03 13:55:49.677, 0 %, 5.65 W
2026/03/03 13:55:50.677, 0 %, 5.36 W
2026/03/03 13:55:51.678, 0 %, 5.60 W
2026/03/03 13:55:52.678, 1 %, 5.37 W
2026/03/03 13:55:53.678, 0 %, 5.49 W
2026/03/03 13:55:54.679, 0 %, 7.59 W
2026/03/03 13:55:55.679, 0 %, 10.59 W
2026/03/03 13:55:56.680, 0 %, 10.33 W
2026/03/03 13:55:57.680, 0 %, 10.32 W
2026/03/03 13:55:58.681, 24 %, 11.35 W
2026/03/03 13:55:59.681, 4 %, 11.67 W
2026/03/03 13:56:00.682, 0 %, 11.72 W
2026/03/03 13:56:01.682, 0 %, 11.75 W
2026/03/03 13:56:02.682, 0 %, 10.74 W
2026/03/03 13:56:03.683, 2 %, 10.99 W
2026/03/03 13:56:04.683, 4 %, 11.01 W
2026/03/03 13:56:05.683, 0 %, 10.77 W
2026/03/03 13:56:06.684, 0 %, 10.77 W
2026/03/03 13:56:07.685, 0 %, 10.71 W
2026/03/03 13:56:08.686, 0 %, 10.93 W
2026/03/03 13:56:09.686, 0 %, 10.91 W
2026/03/03 13:56:10.687, 7 %, 10.93 W
2026/03/03 13:56:11.687, 0 %, 10.69 W
2026/03/03 13:56:12.687, 12 %, 11.53 W
2026/03/03 13:56:13.688, 0 %, 11.34 W
2026/03/03 13:56:14.688, 0 %, 10.16 W
2026/03/03 13:56:15.689, 0 %, 5.70 W
2026/03/03 13:56:16.690, 0 %, 10.17 W
2026/03/03 13:56:17.690, 0 %, 10.33 W
2026/03/03 13:56:18.691, 0 %, 10.35 W
2026/03/03 13:56:19.691, 0 %, 10.75 W
2026/03/03 13:56:20.691, 4 %, 11.50 W
2026/03/03 13:56:21.691, 0 %, 11.59 W
2026/03/03 13:56:22.691, 1 %, 11.82 W
2026/03/03 13:56:23.692, 0 %, 11.18 W
2026/03/03 13:56:24.692, 0 %, 10.92 W
2026/03/03 13:56:25.692, 0 %, 10.90 W
2026/03/03 13:56:26.693, 4 %, 10.83 W
2026/03/03 13:56:27.693, 0 %, 10.70 W
2026/03/03 13:56:28.693, 0 %, 10.98 W
2026/03/03 13:56:29.694, 0 %, 10.74 W
2026/03/03 13:56:30.694, 0 %, 10.70 W
2026/03/03 13:56:31.694, 2 %, 10.98 W
2026/03/03 13:56:32.694, 6 %, 11.68 W
2026/03/03 13:56:33.695, 0 %, 10.80 W
2026/03/03 13:56:34.695, 12 %, 12.01 W
2026/03/03 13:56:35.696, 0 %, 10.80 W
2026/03/03 13:56:36.696, 0 %, 10.12 W
2026/03/03 13:56:37.696, 0 %, 5.86 W
2026/03/03 13:56:38.696, 0 %, 10.51 W
2026/03/03 13:56:39.697, 0 %, 10.33 W
2026/03/03 13:56:40.697, 0 %, 10.34 W
2026/03/03 13:56:41.698, 0 %, 11.15 W
2026/03/03 13:56:42.698, 0 %, 11.18 W
2026/03/03 13:56:43.698, 0 %, 11.78 W
2026/03/03 13:56:44.699, 0 %, 11.89 W
2026/03/03 13:56:45.699, 0 %, 11.31 W
2026/03/03 13:56:46.699, 0 %, 10.77 W
2026/03/03 13:56:47.699, 3 %, 10.96 W
2026/03/03 13:56:48.700, 0 %, 10.85 W
2026/03/03 13:56:49.700, 0 %, 10.73 W
2026/03/03 13:56:50.701, 0 %, 10.71 W
2026/03/03 13:56:51.701, 0 %, 10.74 W
2026/03/03 13:56:52.701, 0 %, 10.86 W
2026/03/03 13:56:53.702, 0 %, 10.70 W
2026/03/03 13:56:54.702, 1 %, 11.49 W
2026/03/03 13:56:55.702, 0 %, 11.21 W
2026/03/03 13:56:56.703, 0 %, 11.24 W
2026/03/03 13:56:57.703, 13 %, 11.55 W
2026/03/03 13:56:58.704, 4 %, 10.34 W
2026/03/03 13:56:59.704, 0 %, 5.79 W
2026/03/03 13:57:00.705, 1 %, 8.19 W
2026/03/03 13:57:01.705, 0 %, 10.55 W
2026/03/03 13:57:02.705, 0 %, 10.36 W
2026/03/03 13:57:03.706, 0 %, 10.79 W
2026/03/03 13:57:04.706, 4 %, 11.50 W
2026/03/03 13:57:05.706, 0 %, 11.44 W
2026/03/03 13:57:06.707, 4 %, 11.90 W
2026/03/03 13:57:07.707, 0 %, 11.77 W
2026/03/03 13:57:08.707, 0 %, 10.97 W
2026/03/03 13:57:09.707, 2 %, 10.87 W
2026/03/03 13:57:10.708, 3 %, 10.88 W
2026/03/03 13:57:11.708, 0 %, 10.73 W
2026/03/03 13:57:12.708, 0 %, 10.81 W
2026/03/03 13:57:13.708, 0 %, 10.80 W
2026/03/03 13:57:14.708, 0 %, 10.80 W
2026/03/03 13:57:15.709, 0 %, 10.79 W
2026/03/03 13:57:16.709, 0 %, 11.00 W
2026/03/03 13:57:17.709, 0 %, 10.72 W
2026/03/03 13:57:18.709, 0 %, 10.96 W
2026/03/03 13:57:19.709, 12 %, 11.22 W
2026/03/03 13:57:20.709, 0 %, 10.87 W
2026/03/03 13:57:21.710, 12 %, 11.96 W
2026/03/03 13:57:22.710, 1 %, 11.00 W
2026/03/03 13:57:23.710, 0 %, 10.14 W
2026/03/03 13:57:24.711, 0 %, 5.68 W
2026/03/03 13:57:25.711, 0 %, 5.64 W
2026/03/03 13:57:26.711, 1 %, 10.84 W
2026/03/03 13:57:27.712, 0 %, 10.33 W
2026/03/03 13:57:28.712, 0 %, 10.33 W
2026/03/03 13:57:29.713, 0 %, 10.80 W
2026/03/03 13:57:30.713, 1 %, 11.47 W
2026/03/03 13:57:31.714, 0 %, 11.64 W
2026/03/03 13:57:32.714, 0 %, 11.55 W
2026/03/03 13:57:33.714, 4 %, 11.51 W
2026/03/03 13:57:34.715, 0 %, 10.76 W
2026/03/03 13:57:35.715, 0 %, 10.90 W
2026/03/03 13:57:36.715, 4 %, 10.98 W
2026/03/03 13:57:37.715, 0 %, 10.69 W
2026/03/03 13:57:38.716, 0 %, 10.74 W
2026/03/03 13:57:39.717, 0 %, 10.71 W
2026/03/03 13:57:40.717, 0 %, 11.07 W
2026/03/03 13:57:41.718, 0 %, 10.78 W
2026/03/03 13:57:42.718, 2 %, 11.63 W
2026/03/03 13:57:43.718, 0 %, 11.09 W
2026/03/03 13:57:44.719, 0 %, 11.34 W
2026/03/03 13:57:45.719, 13 %, 11.54 W
2026/03/03 13:57:46.719, 1 %, 10.17 W
2026/03/03 13:57:47.720, 0 %, 5.80 W
2026/03/03 13:57:48.720, 3 %, 9.13 W
2026/03/03 13:57:49.721, 0 %, 10.37 W
2026/03/03 13:57:50.721, 0 %, 10.36 W
2026/03/03 13:57:51.722, 0 %, 11.15 W
2026/03/03 13:57:52.722, 0 %, 11.20 W
2026/03/03 13:57:53.722, 0 %, 11.82 W
2026/03/03 13:57:54.722, 0 %, 11.87 W
2026/03/03 13:57:55.723, 0 %, 11.20 W
2026/03/03 13:57:56.723, 0 %, 10.92 W
2026/03/03 13:57:57.723, 3 %, 11.17 W
2026/03/03 13:57:58.724, 0 %, 10.76 W
2026/03/03 13:57:59.724, 0 %, 10.80 W
2026/03/03 13:58:00.724, 0 %, 10.80 W
2026/03/03 13:58:01.725, 0 %, 10.79 W
2026/03/03 13:58:02.725, 0 %, 11.20 W
2026/03/03 13:58:03.725, 0 %, 10.78 W
2026/03/03 13:58:04.725, 3 %, 11.37 W
